WKT,POINT_ID
"POINT (2865996.29657724 2074004.74892851)","28662074"
"POINT (2866000.56366138 2145999.89991351)","28662146"
"POINT (2866000.99614228 2242000.27815899)","28662242"
"POINT (2866000.59585853 2271999.16701478)","28662272"
"POINT (2865998.89445903 2332001.11089079)","28662332"
"POINT (2868000.37818909 1916000.61266622)","28681916"
"POINT (2868003.88532935 2082002.14861272)","28682082"
"POINT (2868000.03226992 2135996.41745125)","28682136"
"POINT (2868001.52121169 2283996.94349375)","28682284"
"POINT (2868000.78479968 2298001.16658316)","28682298"
"POINT (2867999.59381731 2347999.64272531)","28682348"
"POINT (2868002.19961084 2427998.17457857)","28682428"
"POINT (2870000.06125517 1665999.57169109)","28701666"
"POINT (2870000.35070662 2278001.02723085)","28702278"
"POINT (2872000.83891758 1676000.26966538)","28721676"
"POINT (2872000.02713693 1734000.30779499)","28721734"
"POINT (2872000.83607277 1751999.83748999)","28721752"
"POINT (2872000.57503995 1895999.4342801)","28721896"
"POINT (2871998.87981028 1914000.4190151)","28721914"
"POINT (2871999.76949569 1931999.36820204)","28721932"
"POINT (2871998.78927917 1999999.06135409)","28722000"
"POINT (2871999.23450447 2137999.44833868)","28722138"
"POINT (2871999.70816928 2166000.56032115)","28722166"
"POINT (2871997.86408312 2202003.53830495)","28722202"
"POINT (2872000.48136779 2216006.89319545)","28722216"
"POINT (2872001.21441188 2300001.97877036)","28722300"
"POINT (2872013.34544079 2309999.36342259)","28722310"
"POINT (2874002.71618619 1665996.81998082)","28741666"
"POINT (2874032.43408527 1749923.62257437)","28741750"
"POINT (2874001.61456182 1912001.25006647)","28741912"
"POINT (2873998.9768085 2026000.78104008)","28742026"
"POINT (2873998.24618282 2033998.02253163)","28742034"
"POINT (2874000.32765446 2115999.71468503)","28742116"
"POINT (2874000.66359807 2141998.93219295)","28742142"
"POINT (2873997.94532556 2214001.87729828)","28742214"
"POINT (2874000.22033529 2296002.02555898)","28742296"
"POINT (2873993.42358968 2340025.01110015)","28742340"
"POINT (2873999.26760484 2343997.30783186)","28742344"
"POINT (2873998.77857267 2393999.45244886)","28742394"
"POINT (2873999.27229913 2448001.51944747)","28742448"
"POINT (2876000.24561275 1621999.23055732)","28761622"
"POINT (2876001.05791497 1725998.77214024)","28761726"
"POINT (2876000.60064522 1906000.02286589)","28761906"
"POINT (2876000.39508184 2036000.29359012)","28762036"
"POINT (2876000.5541758 2162000.75455659)","28762162"
"POINT (2876000.485397 2193999.95662013)","28762194"
"POINT (2876000.68859383 2198000.52451623)","28762198"
"POINT (2875998.74658982 2269995.72680941)","28762270"
"POINT (2876000.38601786 2288002.14579748)","28762288"
"POINT (2875999.76072793 2374000.60833523)","28762374"
"POINT (2878001.88800859 1685999.83195981)","28781686"
"POINT (2877999.72107762 1920000.30357844)","28781920"
"POINT (2878000.44384379 2006001.01282427)","28782006"
"POINT (2878002.95586857 2100002.35175312)","28782100"
"POINT (2877999.94396792 2118001.28492549)","28782118"
"POINT (2878000.78106483 2131997.83421249)","28782132"
"POINT (2878000.82416144 2172002.44102188)","28782172"
"POINT (2878001.97449395 2204002.95407458)","28782204"
"POINT (2877996.62471619 2240000.4452991)","28782240"
"POINT (2877998.18115717 2279998.03681145)","28782280"
"POINT (2878000.36649068 2298000.74649895)","28782298"
"POINT (2878002.00204077 2334002.16705538)","28782334"
"POINT (2878000.12801166 2352000.06264638)","28782352"
"POINT (2878000.08823979 2384000.04894757)","28782384"
"POINT (2878000.95451353 2402000.37633064)","28782402"
"POINT (2880001.04366577 1616001.80599452)","28801616"
"POINT (2879999.68678562 1633999.35201093)","28801634"
"POINT (2880000.47195548 2091999.4942067)","28802092"
"POINT (2879999.81430641 2368000.4772898)","28802368"
"POINT (2880005.6189304 2415998.54904862)","28802416"
"POINT (2881999.33150324 1645998.91600889)","28821646"
"POINT (2881998.8102244 1745998.57421984)","28821746"
"POINT (2881813.29677911 1835932.39830293)","28821836"
"POINT (2881995.96981908 1898000.49765046)","28821898"
"POINT (2881999.3355705 1992000.33185875)","28821992"
"POINT (2882000.0389259 2118001.61770408)","28822118"
"POINT (2881998.84102824 2225999.12328973)","28822226"
"POINT (2882008.5540883 2420008.96043388)","28822420"
"POINT (2882001.93422687 2438003.84527293)","28822438"
"POINT (2881985.82541721 2447991.46253077)","28822448"
"POINT (2882001.37815509 2460000.21695194)","28822460"
"POINT (2883997.93471453 1702001.02409977)","28841702"
"POINT (2884019.78596692 1713986.04595376)","28841714"
"POINT (2884002.30892467 2091999.98608757)","28842092"
"POINT (2883999.36514285 2188000.33330209)","28842188"
"POINT (2884001.63318923 2200002.01221256)","28842200"
"POINT (2883998.17467145 2314002.02634168)","28842314"
"POINT (2884000.26054009 2385999.51824296)","28842386"
"POINT (2885999.81433533 1735999.5983502)","28861736"
"POINT (2885998.33097837 1883999.73855901)","28861884"
"POINT (2885999.44645966 2114001.55749024)","28862114"
"POINT (2885998.58739929 2140001.91785046)","28862140"
"POINT (2886000.4067631 2248000.49730344)","28862248"
"POINT (2888001.30649831 2332001.0665458)","28882332"
"POINT (2888000.03695959 2421999.53375157)","28882422"
"POINT (2890001.07268938 1658001.55628082)","28901658"
"POINT (2890050.48995596 1723970.42152317)","28901724"
"POINT (2889999.72405237 1849998.28903264)","28901850"
"POINT (2889997.59987774 1913999.94303851)","28901914"
"POINT (2890000.54621928 2084001.38136329)","28902084"
"POINT (2890001.16317926 2094000.82666239)","28902094"
"POINT (2889999.4720582 2148001.52361649)","28902148"
"POINT (2889998.8679036 2174001.62050511)","28902174"
"POINT (2890000.11851017 2201999.74287276)","28902202"
"POINT (2889999.76058131 2395999.80373674)","28902396"
"POINT (2892004.63867725 1648005.41158732)","28921648"
"POINT (2891999.18445033 1674000.20546192)","28921674"
"POINT (2891999.82212864 1677999.08211416)","28921678"
"POINT (2892000.12754669 1696000.79935653)","28921696"
"POINT (2891999.92270656 1702001.00038291)","28921702"
"POINT (2892043.46693964 1713997.54965933)","28921714"
"POINT (2891999.69042499 1756001.00517074)","28921756"
"POINT (2891999.13012041 1857999.7721615)","28921858"
"POINT (2892001.68016962 1889996.5392976)","28921890"
"POINT (2892000.57644917 1908000.98729306)","28921908"
"POINT (2892000.63406907 2200000.38697172)","28922200"
"POINT (2892000.14439271 2403999.37853746)","28922404"
"POINT (2894000.57057234 1672000.00148444)","28941672"
"POINT (2893999.55587943 1693999.87767579)","28941694"
"POINT (2893999.93270497 1729999.92624727)","28941730"
"POINT (2893996.74671771 1833999.79634721)","28941834"
"POINT (2893997.99304171 1870001.50393477)","28941870"
"POINT (2893997.71637563 1887999.70561275)","28941888"
"POINT (2893997.99092268 2306001.13764288)","28942306"
"POINT (2893996.22690077 2377991.77502543)","28942378"
"POINT (2896000.67858563 1739999.70991077)","28961740"
"POINT (2896002.81304979 1862001.12246359)","28961862"
"POINT (2895998.28221923 1916001.25350831)","28961916"
"POINT (2895997.08076917 2222004.84034342)","28962222"
"POINT (2895999.61064239 2239998.01812996)","28962240"
"POINT (2895999.96713235 2348000.14177175)","28962348"
"POINT (2895999.83810795 2387999.44442258)","28962388"
"POINT (2896000.29449995 2406000.29704843)","28962406"
"POINT (2895999.84723419 2438000.21073153)","28962438"
"POINT (2898037.8967845 1702034.81570835)","28981702"
"POINT (2898045.14653843 1714062.80563367)","28981714"
"POINT (2898000.39305058 1732000.16142572)","28981732"
"POINT (2898000.06407802 1750001.0767728)","28981750"
"POINT (2897999.90292083 2443999.63927299)","28982444"
"POINT (2898000.18528709 2457999.79380198)","28982458"
"POINT (2900001.12644358 1674000.64199524)","29001674"
"POINT (2899999.89266433 1685999.28703176)","29001686"
"POINT (2900015.85839859 1699980.16216845)","29001700"
"POINT (2900000.5523833 1710002.27882094)","29001710"
"POINT (2899999.69912971 1727999.92809155)","29001728"
"POINT (2900008.51103565 1862004.28411885)","29001862"
"POINT (2900000.90273481 1908001.69520699)","29001908"
"POINT (2900000.7018602 2311998.24011584)","29002312"
"POINT (2899999.88627669 2365999.55859059)","29002366"
"POINT (2899999.71259423 2376000.35781105)","29002376"
"POINT (2900000.33183097 2383999.93991851)","29002384"
"POINT (2900000.12699014 2401999.96813896)","29002402"
"POINT (2899999.96923549 2406000.61051303)","29002406"
"POINT (2901998.80628137 1660000.71141001)","29021660"
"POINT (2901999.29376113 1665999.08284368)","29021666"
"POINT (2902000.5858419 1749999.7357612)","29021750"
"POINT (2901999.30425359 1756000.20037427)","29021756"
"POINT (2901990.14221123 1821994.78471186)","29021822"
"POINT (2901998.13721773 2110001.08211168)","29022110"
"POINT (2901999.21748744 2146000.09693334)","29022146"
"POINT (2902000.21746938 2398000.26466721)","29022398"
"POINT (2902000.44185214 2422000.08013282)","29022422"
"POINT (2904000.36399827 1690000.03512217)","29041690"
"POINT (2903999.58764064 1708000.65004695)","29041708"
"POINT (2904001.48958645 1717999.14297928)","29041718"
"POINT (2903999.461316 1753999.83609566)","29041754"
"POINT (2903997.93698141 1843997.64899227)","29041844"
"POINT (2903999.16478822 1861993.85164026)","29041862"
"POINT (2903998.68472477 1869999.83497445)","29041870"
"POINT (2903998.16085991 1888001.07660583)","29041888"
"POINT (2904000.57364003 1897999.89372337)","29041898"
"POINT (2903999.48649392 2132000.05937135)","29042132"
"POINT (2903999.55771292 2158000.91440005)","29042158"
"POINT (2903999.54528451 2167999.49564317)","29042168"
"POINT (2904002.46976048 2301999.68690104)","29042302"
"POINT (2904000.16366791 2356000.33914527)","29042356"
"POINT (2904000.41421647 2419999.84415414)","29042420"
"POINT (2904000.00155844 2438000.45943013)","29042438"
"POINT (2905997.87404226 1989999.69207735)","29061990"
"POINT (2906000.00859471 2133998.34201004)","29062134"
"POINT (2906114.31516046 2458081.53291468)","29062458"
"POINT (2907999.93088335 1716000.00539273)","29081716"
"POINT (2907997.56962633 1975997.69326641)","29081976"
"POINT (2907999.80738523 2210002.35847984)","29082210"
"POINT (2907999.15579678 2220000.53687222)","29082220"
"POINT (2907998.01923671 2238001.44567407)","29082238"
"POINT (2908000.19592203 2341999.4991385)","29082342"
"POINT (2907999.91883758 2382000.72977764)","29082382"
"POINT (2907999.40733917 2417999.49265121)","29082418"
"POINT (2909999.18116372 1953999.99753632)","29101954"
"POINT (2909999.92163036 2206001.36797905)","29102206"
"POINT (2910000.70701552 2326001.14228209)","29102326"
"POINT (2911999.26185262 2075999.12628878)","29122076"
"POINT (2911999.02997018 2112000.10705765)","29122112"
"POINT (2912000.14378464 2176000.37286398)","29122176"
"POINT (2911998.35993443 2266001.28045101)","29122266"
"POINT (2911998.44249362 2288000.04284313)","29122288"
"POINT (2912000.22284423 2341999.67731104)","29122342"
"POINT (2911999.71987057 2396000.34206958)","29122396"
"POINT (2911999.77136197 2450000.31568787)","29122450"
"POINT (2914001.09642191 1746000.01139756)","29141746"
"POINT (2913999.98687385 2087998.77430923)","29142088"
"POINT (2914000.5979762 2113999.59525685)","29142114"
"POINT (2913999.76487693 2437999.74018723)","29142438"
"POINT (2915999.22095314 1684000.67971867)","29161684"
"POINT (2915999.74278935 1724001.74488773)","29161724"
"POINT (2916002.62815078 1738000.63921896)","29161738"
"POINT (2916002.78564245 2145998.35276007)","29162146"
"POINT (2915998.07404738 2278002.28388041)","29162278"
"POINT (2917999.07183633 1691999.80711899)","29181692"
"POINT (2918000.78732742 1710000.64600701)","29181710"
"POINT (2918000.41832141 1758000.49773216)","29181758"
"POINT (2917999.44426716 1829995.82257469)","29181830"
"POINT (2917998.64655714 1907999.68200468)","29181908"
"POINT (2918001.71947066 2100002.47842226)","29182100"
"POINT (2917999.47553012 2186000.12770055)","29182186"
"POINT (2917999.70966075 2358000.3734923)","29182358"
"POINT (2919999.53121281 1666000.16697748)","29201666"
"POINT (2920000.15692885 1737999.48861027)","29201738"
"POINT (2920008.40963612 2137997.40577499)","29202138"
"POINT (2920000.14806472 2350000.22605498)","29202350"
"POINT (2922000.02725265 1700000.82972017)","29221700"
"POINT (2922001.72434321 1704000.07325482)","29221704"
"POINT (2921994.67459876 1852005.95784818)","29221852"
"POINT (2921998.69063465 2167995.46523799)","29222168"
"POINT (2922001.24221003 2204001.80749863)","29222204"
"POINT (2922005.4917404 2391999.29421524)","29222392"
"POINT (2923999.94893225 1720000.33884396)","29241720"
"POINT (2923986.07003308 2331965.95549639)","29242332"
"POINT (2925999.44211542 1662001.25221567)","29261662"
"POINT (2926001.00462554 1706000.303121)","29261706"
"POINT (2925999.94671407 1729999.28334507)","29261730"
"POINT (2925999.80023845 1747999.29317866)","29261748"
"POINT (2925915.06922202 1831974.63606268)","29261832"
"POINT (2926003.07089313 2144005.6352238)","29262144"
"POINT (2925997.31057389 2306001.07983795)","29262306"
"POINT (2928000.34054857 1750001.59203503)","29281750"
"POINT (2928001.64216988 1840006.72618354)","29281840"
"POINT (2928001.68894558 1845995.48547714)","29281846"
"POINT (2928000.65865604 1972000.29635357)","29281972"
"POINT (2927999.6473797 2088000.17961823)","29282088"
"POINT (2927996.58443967 2160002.11494449)","29282160"
"POINT (2928000.49944372 2182001.04585323)","29282182"
"POINT (2927999.78867677 2362000.89791676)","29282362"
"POINT (2930000.92527822 1690000.59009004)","29301690"
"POINT (2929998.3536648 1725999.59211744)","29301726"
"POINT (2929983.30268853 2093998.37988921)","29302094"
"POINT (2929999.28274234 2230001.03617863)","29302230"
"POINT (2931999.02405531 1682000.26790764)","29321682"
"POINT (2931994.8343531 2087992.3831208)","29322088"
"POINT (2931999.21720997 2114000.36194835)","29322114"
"POINT (2931999.84665992 2384000.43044646)","29322384"
"POINT (2931972.59886027 2406010.42202872)","29322406"
"POINT (2932000.20689585 2441999.46388268)","29322442"
"POINT (2934000.54107924 1684000.7311504)","29341684"
"POINT (2934000.05742153 1696000.25836178)","29341696"
"POINT (2933999.82447273 1705998.78467254)","29341706"
"POINT (2933997.94020389 1742002.96048229)","29341742"
"POINT (2933997.43733076 1839996.90978227)","29341840"
"POINT (2933997.31958843 1948000.37807384)","29341948"
"POINT (2933999.36256174 1966003.18846125)","29341966"
"POINT (2934000.65053094 2127999.36546787)","29342128"
"POINT (2933999.75588313 2170000.22604042)","29342170"
"POINT (2933998.8737773 2200002.37172912)","29342200"
"POINT (2934000.21612863 2206001.31919954)","29342206"
"POINT (2933999.50267316 2403999.69041836)","29342404"
"POINT (2934000.52257288 2422000.53294291)","29342422"
"POINT (2933999.88593159 2439999.94042481)","29342440"
"POINT (2935999.67580686 1700000.07706027)","29361700"
"POINT (2936001.33424558 1718000.49676797)","29361718"
"POINT (2936005.29533439 1825998.65438391)","29361826"
"POINT (2935998.62618357 1938002.51848358)","29361938"
"POINT (2936001.18019902 1969999.08224069)","29361970"
"POINT (2935997.24117936 2142004.01705997)","29362142"
"POINT (2936028.97751589 2376015.57685297)","29362376"
"POINT (2937999.49214014 1732000.23334709)","29381732"
"POINT (2937999.78917524 1755999.86491708)","29381756"
"POINT (2938001.6069249 2109996.70001629)","29382110"
"POINT (2938001.42325127 2188001.42948695)","29382188"
"POINT (2937977.17373846 2217977.04178902)","29382218"
"POINT (2940000.33290633 1707999.48837752)","29401708"
"POINT (2940000.09652969 1743999.4948686)","29401744"
"POINT (2939999.58003599 1920000.87994087)","29401920"
"POINT (2939885.09892227 1923908.49565642)","29401924"
"POINT (2940000.10037808 1955999.36415949)","29401956"
"POINT (2939997.11473503 2103997.74852283)","29402104"
"POINT (2939996.61872612 2143998.88270273)","29402144"
"POINT (2940000.47483007 2158001.3713575)","29402158"
"POINT (2940139.30439213 2410194.43621329)","29402410"
"POINT (2942000.85053656 1720000.14036241)","29421720"
"POINT (2941933.69438811 1827924.72294944)","29421828"
"POINT (2942215.57420236 2368216.18916575)","29422368"
"POINT (2942115.86246768 2385916.40559233)","29422386"
"POINT (2944000.48494765 1741998.48755844)","29441742"
"POINT (2944000.54424655 1751999.40891633)","29441752"
"POINT (2943998.1925657 1976002.75537949)","29441976"
"POINT (2944000.12681133 2364001.2979485)","29442364"
"POINT (2946000.84717259 1720001.12149911)","29461720"
"POINT (2945999.18699278 1732000.35697464)","29461732"
"POINT (2946002.09503279 1840002.85959635)","29461840"
"POINT (2945993.98100298 1854002.52607384)","29461854"
"POINT (2946001.17557654 1925999.45581286)","29461926"
"POINT (2945999.38931659 2055999.73923828)","29462056"
"POINT (2945999.60914372 2178001.13835322)","29462178"
